0.19632,1.1614e+05,0.19383,1.3211e+05,0.19018,1.8957e+05,0.18859,1.9259e+05,0.19398,1.5281e+05,0.19381,1.2069e+05,0.18939,1.8285e+05,0.19382,1.206e+05,0.1884,2.6332e+05,0.18786,2.7464e+05,0.19474,1.2809e+05,0.19799,1.4387e+05,0.18683,3.0087e+05,0.19185,1.6654e+05,0.18898,2.8923e+05,0.19351,1.2575e+05,0.19397,1.1873e+05,0.18946,1.7727e+05,0.19271,1.253e+05,0.19246,1.4517e+05
0.18808,1.9279e+05,0.20038,1.1711e+05,0.1857,3.1035e+05,0.18847,1.9602e+05,0.19433,1.2905e+05,0.19368,1.2142e+05,0.19644,1.2263e+05,0.19409,1.191e+05,0.18621,3.1226e+05,0.19283,1.2841e+05,0.18838,2.0882e+05,0.18977,2.1177e+05,0.18657,3.2187e+05,0.19191,1.4937e+05,0.19845,1.3066e+05,0.19277,1.4026e+05,0.18826,2.7179e+05,0.19087,1.7138e+05,0.18703,1.9621e+05,0.18772,1.9892e+05
0.18753,2.708e+05,0.18715,2.9366e+05,0.18589,3.0342e+05,0.18842,2.7221e+05,0.18958,1.7698e+05,0.18924,1.7895e+05,0.19012,1.7817e+05,0.19267,1.3975e+05,0.18627,3.1074e+05,0.18865,1.9114e+05,0.19391,1.3313e+05,0.19134,2.0289e+05,0.19176,1.3905e+05,0.19198,1.4336e+05,0.19911,1.2427e+05,0.18698,3.1801e+05,0.18738,3.0279e+05,0.18786,1.8634e+05,0.19209,1.4595e+05,0.19164,1.6876e+05
0.18706,2.8087e+05,0.20099,1.1521e+05,0.18565,3.195e+05,0.18842,1.9722e+05,0.19303,1.6012e+05,0.19338,1.2351e+05,0.19566,1.3593e+05,0.19266,1.6217e+05,0.19242,1.772e+05,0.18829,2.5628e+05,0.18848,2.0065e+05,0.19875,1.3215e+05,0.18787,1.8769e+05,0.18856,1.8443e+05,0.19395,1.6544e+05,0.18702,3.1221e+05,0.19313,1.544e+05,0.19329,1.2051e+05,0.18592,2.9637e+05,0.19322,1.2385e+05
0.18953,1.8007e+05,0.19377,1.3462e+05,0.18755,2.0662e+05,0.19227,1.33e+05,0.1924,1.6353e+05,0.1933,1.2471e+05,0.19311,1.6266e+05,0.19278,1.328e+05,0.20224,1.2342e+05,0.19115,1.7473e+05,0.19643,1.241e+05,0.18788,3.2337e+05,0.18762,1.9569e+05,0.18797,2.0524e+05,0.19945,1.2179e+05,0.19244,1.6705e+05,0.1923,1.5973e+05,0.1921,1.4155e+05,0.19265,1.2699e+05,0.19282,1.2961e+05
0.19268,1.2674e+05,0.18813,2.7651e+05,0.19236,1.4597e+05,0.19147,1.7346e+05,0.19382,1.5407e+05,0.19287,1.6088e+05,0.19289,1.6417e+05,0.18715,2.0332e+05,0.1873,2.9193e+05,0.18627,3.0621e+05,0.18839,2.0631e+05,0.19904,1.2946e+05,0.18655,3.281e+05,0.19223,1.3152e+05,0.18847,2.9853e+05,0.18703,3.1047e+05,0.18736,3.0415e+05,0.19156,1.6802e+05,0.19248,1.2819e+05,0.19251,1.4098e+05
0.19323,1.227e+05,0.18894,1.9333e+05,0.18641,2.9814e+05,0.18973,1.8198e+05,0.19448,1.2168e+05,0.18775,2.8896e+05,0.18889,1.8532e+05,0.19273,1.3673e+05,0.19415,1.3229e+05,0.19202,1.4605e+05,0.19381,1.3493e+05,0.18876,3.0516e+05,0.19243,1.2395e+05,0.1955,1.1653e+05,0.18862,2.9318e+05,0.1876,2.9477e+05,0.18792,2.7746e+05,0.19233,1.3002e+05,0.19244,1.3012e+05,0.18777,1.9686e+05
0.1874,2.7277e+05,0.18717,2.9207e+05,0.18767,2.0359e+05,0.19208,1.4184e+05,0.19364,1.5651e+05,0.18792,2.8567e+05,0.19459,1.507e+05,0.18716,2.0099e+05,0.18802,2.65e+05,0.20133,1.099e+05,0.18829,2.0904e+05,0.19921,1.2172e+05,0.19166,1.4827e+05,0.1881,1.9592e+05,0.19274,1.7419e+05,0.1877,2.0484e+05,0.1875,2.914e+05,0.18772,1.8838e+05,0.18579,3.1172e+05,0.19563,1.168e+05
0.18677,2.8285e+05,0.20224,1.1262e+05,0.20084,1.2286e+05,0.18606,3.1156e+05,0.19445,1.2309e+05,0.19012,1.7443e+05,0.19589,1.2602e+05,0.19343,1.2286e+05,0.19286,1.4719e+05,0.18642,2.9387e+05,0.19195,1.7639e+05,0.18894,2.9626e+05,0.19311,1.2063e+05,0.19096,1.7196e+05,0.19865,1.2946e+05,0.18811,1.9077e+05,0.19403,1.1745e+05,0.19505,1.17e+05,0.1923,1.312e+05,0.18749,2.915e+05
0.19251,1.2869e+05,0.20087,1.161e+05,0.19128,1.8384e+05,0.1863,2.9135e+05,0.18884,1.9941e+05,0.20186,1.1723e+05,0.18987,1.8032e+05,0.1875,1.8841e+05,0.19289,1.3964e+05,0.19315,1.2558e+05,0.187,3.0668e+05,0.1946,1.7084e+05,0.19177,1.3821e+05,0.1928,1.2435e+05,0.19402,1.3935e+05,0.18937,1.825e+05,0.18769,2.8233e+05,0.19211,1.4069e+05,0.19215,1.3962e+05,0.19045,1.7505e+05
0.18778,1.9539e+05,0.20169,1.1354e+05,0.18564,3.2091e+05,0.19041,1.795e+05,0.19448,1.2092e+05,0.1906,1.7255e+05,0.19421,1.5409e+05,0.18783,1.8558e+05,0.18758,2.8377e+05,0.18622,3.1458e+05,0.18894,1.9417e+05,0.18794,3.1892e+05,0.18659,3.1782e+05,0.19211,1.3527e+05,0.18947,1.9675e+05,0.1951,1.2071e+05,0.19247,1.5867e+05,0.19275,1.247e+05,0.19206,1.4766e+05,0.19259,1.3808e+05
0.18757,2.0272e+05,0.19082,1.7549e+05,0.18566,3.1336e+05,0.19201,1.7075e+05,0.19435,1.2758e+05,0.18788,2.8719e+05,0.19436,1.5319e+05,0.18703,2.0909e+05,0.20306,1.2033e+05,0.18698,2.843e+05,0.19369,1.385e+05,0.19585,1.6646e+05,0.19533,1.1552e+05,0.18732,3.3026e+05,0.19403,1.3799e+05,0.18786,1.9561e+05,0.18861,1.7823e+05,0.18777,1.8751e+05,0.18586,3.0322e+05,0.19268,1.332e+05
0.18771,2.0055e+05,0.19421,1.2487e+05,0.19003,1.8978e+05,0.18726,2.7853e+05,0.18901,1.8765e+05,0.19341,1.2291e+05,0.18813,2.893e+05,0.19569,1.1722e+05,0.18976,1.9028e+05,0.20023,1.151e+05,0.19174,1.7829e+05,0.19433,1.7935e+05,0.18758,1.9743e+05,0.18776,3.1994e+05,0.19025,1.877e+05,0.18711,3.0498e+05,0.18826,1.8376e+05,0.1922,1.3513e+05,0.19227,1.3278e+05,0.18769,2.0061e+05
0.1922,1.4842e+05,0.1899,1.7932e+05,0.20087,1.215e+05,0.18948,1.8367e+05,0.18909,1.8353e+05,0.18844,1.8517e+05,0.19627,1.2365e+05,0.19202,1.6596e+05,0.18917,1.9199e+05,0.19441,1.2235e+05,0.18688,3.2285e+05,0.1981,1.3996e+05,0.19164,1.5032e+05,0.1916,1.6901e+05,0.19885,1.2709e+05,0.1877,2.0492e+05,0.18739,3.0122e+05,0.18799,1.856e+05,0.19302,1.2335e+05,0.19083,1.7323e+05
0.19609,1.1694e+05,0.18708,2.9997e+05,0.19998,1.2915e+05,0.18728,2.7806e+05,0.18923,1.7922e+05,0.20187,1.1645e+05,0.18998,1.7962e+05,0.18611,2.9183e+05,0.19135,1.828e+05,0.18829,2.5498e+05,0.18785,2.9051e+05,0.19888,1.3121e+05,0.1867,3.0538e+05,0.18748,3.2356e+05,0.19397,1.4271e+05,0.18741,2.9831e+05,0.18742,2.9839e+05,0.19226,1.3218e+05,0.18581,3.0956e+05,0.19259,1.3609e+05
0.18815,1.8607e+05,0.18712,2.9504e+05,0.19045,1.8841e+05,0.18607,3.109e+05,0.19019,1.7512e+05,0.1917,1.6732e+05,0.19646,1.2149e+05,0.19014,1.7519e+05,0.18874,1.9789e+05,0.19204,1.4061e+05,0.18848,2.054e+05,0.18718,3.3526e+05,0.19236,1.2571e+05,0.18794,2.0775e+05,0.19841,1.3214e+05,0.18707,3.0693e+05,0.18746,2.9491e+05,0.18761,1.9032e+05,0.19212,1.4321e+05,0.18758,2.0285e+05
0.1857,3.0463e+05,0.19357,1.5919e+05,0.18831,1.9819e+05,0.18614,3.0338e+05,0.19408,1.4732e+05,0.19273,1.6159e+05,0.18895,1.8461e+05,0.18736,1.9282e+05,0.18889,1.9454e+05,0.18638,2.9602e+05,0.18826,2.1564e+05,0.18845,3.1407e+05,0.18667,3.0852e+05,0.19235,1.2847e+05,0.18972,1.9048e+05,0.18726,3.0097e+05,0.18762,2.8467e+05,0.19208,1.6512e+05,0.18624,2.8774e+05,0.18911,1.8128e+05
0.18568,3.0577e+05,0.19388,1.3013e+05,0.18763,2.0473e+05,0.19212,1.4056e+05,0.18883,2.0075e+05,0.19357,1.2246e+05,0.1932,1.6162e+05,0.19278,1.3335e+05,0.18638,3.0696e+05,0.19087,1.769e+05,0.19346,1.5088e+05,0.20009,1.1743e+05,0.19168,1.4631e+05,0.18856,1.8443e+05,0.18843,3.0029e+05,0.19277,1.6523e+05,0.18762,2.8353e+05,0.19179,1.6663e+05,0.18579,3.1319e+05,0.18825,1.8637e+05
0.18568,3.071e+05,0.19554,1.1799e+05,0.18579,3.0635e+05,0.19333,1.2282e+05,0.18906,1.8526e+05,0.18965,1.7693e+05,0.19264,1.6579e+05,0.18569,3.257e+05,0.20245,1.2105e+05,0.20042,1.1365e+05,0.19235,1.7421e+05,0.19867,1.3397e+05,0.19486,1.1815e+05,0.18803,2.0063e+05,0.19843,1.3203e+05,0.18748,2.9637e+05,0.18749,2.9278e+05,0.18754,1.9458e+05,0.18816,1.8537e+05,0.1925,1.4344e+05
0.19305,1.2468e+05,0.1942,1.262e+05,0.19074,1.8704e+05,0.193,1.2622e+05,0.19412,1.3852e+05,0.19179,1.6642e+05,0.18831,2.8614e+05,0.18576,3.1203e+05,0.1871,2.9646e+05,0.1863,3.0344e+05,0.19381,1.3556e+05,0.19975,1.1864e+05,0.18855,1.823e+05,0.19206,1.3763e+05,0.1901,1.8918e+05,0.18704,3.0929e+05,0.19149,1.6466e+05,0.19223,1.3373e+05,0.19224,1.34e+05,0.18816,1.8797e+05
0.18561,3.1766e+05,0.19369,1.3794e+05,0.19289,1.3952e+05,0.18604,3.1411e+05,0.18914,1.8127e+05,0.18876,1.8065e+05,0.19441,1.5272e+05,0.18726,1.9784e+05,0.19289,1.4502e+05,0.19304,1.2759e+05,0.18691,3.1628e+05,0.19439,1.7681e+05,0.19158,1.6604e+05,0.18794,2.0783e+05,0.19925,1.2316e+05,0.18871,1.858e+05,0.1874,3.0019e+05,0.18989,1.7551e+05,0.1922,1.3716e+05,0.18705,3.0882e+05
0.18757,2.6925e+05,0.18888,2.7072e+05,0.18761,2.0522e+05,0.19224,1.3488e+05,0.19369,1.5525e+05,0.19252,1.6246e+05,0.19213,1.684e+05,0.19269,1.387e+05,0.19118,1.8416e+05,0.18899,1.8698e+05,0.18928,1.9032e+05,0.18865,3.0971e+05,0.19343,1.1941e+05,0.18818,1.9336e+05,0.18909,2.8783e+05,0.19074,1.7605e+05,0.19139,1.6493e+05,0.18975,1.7627e+05,0.18689,2.8102e+05,0.19308,1.2517e+05
0.19193,1.6973e+05,0.18927,1.8637e+05,0.19199,1.7962e+05,0.18918,1.8561e+05,0.19476,1.1925e+05,0.19227,1.6389e+05,0.19291,1.6322e+05,0.18577,3.0824e+05,0.18619,3.145e+05,0.18643,2.9133e+05,0.19304,1.7041e+05,0.18906,2.1765e+05,0.18655,3.2574e+05,0.19224,1.2924e+05,0.19398,1.4204e+05,0.19291,1.3423e+05,0.1938,1.4851e+05,0.19228,1.3149e+05,0.18589,2.9978e+05,0.1924,1.4994e+05
0.18759,2.0108e+05,0.18724,2.8925e+05,0.1857,3.1103e+05,0.18624,2.9433e+05,0.19191,1.67e+05,0.18981,1.7608e+05,0.19345,1.5958e+05,0.18642,2.8475e+05,0.18876,1.9608e+05,0.19203,1.4349e+05,0.18754,2.9368e+05,0.18835,3.1749e+05,0.19179,1.3668e+05,0.1885,1.8584e+05,0.19321,1.71e+05,0.19045,1.7836e+05,0.18745,2.9618e+05,0.19293,1.2386e+05,0.18615,2.8934e+05,0.18736,2.941e+05
0.1859,2.9348e+05,0.19507,1.1886e+05,0.19419,1.3423e+05,0.18611,3.0675e+05,0.19407,1.4769e+05,0.19361,1.2218e+05,0.19274,1.6466e+05,0.18579,3.0654e+05,0.18617,3.193e+05,0.19369,1.2371e+05,0.18685,3.3189e+05,0.18888,2.9875e+05,0.18779,1.8969e+05,0.19146,1.6982e+05,0.19905,1.2542e+05,0.18858,1.8705e+05,0.18931,1.7436e+05,0.19215,1.3866e+05,0.1872,1.9147e+05,0.18704,3.1456e+05
0.1903,1.7601e+05,0.18736,2.844e+05,0.20029,1.2498e+05,0.19176,1.7215e+05,0.18904,1.8719e+05,0.1926,1.6207e+05,0.19423,1.5375e+05,0.18603,2.9317e+05,0.18779,2.7584e+05,0.18884,1.8886e+05,0.18689,3.2067e+05,0.18773,3.2575e+05,0.18731,2.9525e+05,0.19212,1.3468e+05,0.18941,1.977e+05,0.18775,2.0236e+05,0.18754,2.8825e+05,0.19111,1.6969e+05,0.19014,1.7666e+05,0.18948,1.7969e+05
0.19367,1.2024e+05,0.19125,1.7247e+05,0.18566,3.1581e+05,0.18673,2.8343e+05,0.19126,1.6955e+05,0.19208,1.6498e+05,0.19248,1.6656e+05,0.19265,1.6329e+05,0.18654,3.0471e+05,0.18977,1.8085e+05,0.19436,1.3097e+05,0.19336,1.8449e+05,0.18663,3.1231e+05,0.18808,1.9771e+05,0.18948,1.9479e+05,0.1879,1.9378e+05,0.18758,2.8631e+05,0.18832,1.8334e+05,0.18587,3.0211e+05,0.18724,2.9772e+05
0.18871,1.8192e+05,0.18932,1.8494e+05,0.18777,2.0139e+05,0.18692,2.8003e+05,0.19408,1.4565e+05,0.18714,2.948e+05,0.18998,1.7887e+05,0.18837,1.8238e+05,0.18617,3.2248e+05,0.18822,2.617e+05,0.18686,3.2742e+05,0.18725,3.3008e+05,0.18871,1.806e+05,0.18899,1.8052e+05,0.19461,1.3385e+05,0.1928,1.3967e+05,0.1902,1.7059e+05,0.1921,1.4167e+05,0.18868,1.8229e+05,0.18808,1.9042e+05
0.18561,3.135e+05,0.193,1.6325e+05,0.19386,1.3537e+05,0.18745,2.763e+05,0.18878,2.0772e+05,0.19154,1.6811e+05,0.19586,1.2687e+05,0.18582,2.998e+05,0.18629,3.0917e+05,0.19145,1.7315e+05,0.18712,2.9888e+05,0.18934,2.1516e+05,0.19162,1.529e+05,0.19439,1.1797e+05,0.19155,1.8229e+05,0.18719,3.0296e+05,0.19344,1.5173e+05,0.19445,1.1753e+05,0.18595,2.9524e+05,0.19272,1.3146e+05
0.1923,1.3924e+05,0.19358,1.4174e+05,0.18733,2.9243e+05,0.18608,3.0955e+05,0.19429,1.3034e+05,0.19115,1.7022e+05,0.19392,1.5567e+05,0.19372,1.2135e+05,0.18801,2.6744e+05,0.18771,2.7668e+05,0.18685,3.3432e+05,0.19799,1.4338e+05,0.18751,2.0099e+05,0.18979,1.7702e+05,0.19366,1.6753e+05,0.192,1.6956e+05,0.1937,1.5133e+05,0.19233,1.2932e+05,0.18601,2.9184e+05,0.18707,3.0525e+05
0.19452,1.1877e+05,0.1905,1.7746e+05,0.19154,1.8246e+05,0.19222,1.3643e+05,0.1888,2.0457e+05,0.19144,1.6866e+05,0.19114,1.7342e+05,0.1863,2.8925e+05,0.1887,2.5952e+05,0.18828,2.5804e+05,0.18685,3.3433e+05,0.18899,2.9442e+05,0.19161,1.5575e+05,0.18834,1.8779e+05,0.19266,1.7582e+05,0.19153,1.7242e+05,0.18753,2.8942e+05,0.19414,1.1816e+05,0.19155,1.7009e+05,0.18895,1.8227e+05
0.18577,2.9944e+05,0.1872,2.9055e+05,0.18991,1.9101e+05,0.18611,3.0422e+05,0.19099,1.7175e+05,0.19107,1.7093e+05,0.1882,2.8769e+05,0.1908,1.722e+05,0.18854,2.5971e+05,0.19198,1.4743e+05,0.18861,1.9853e+05,0.19782,1.4592e+05,0.1917,1.4473e+05,0.18942,1.7918e+05,0.20059,1.1718e+05,0.19306,1.3114e+05,0.18847,1.7924e+05,0.18861,1.8125e+05,0.18592,2.9828e+05,0.20143,1.1519e+05
0.18607,2.8962e+05,0.19174,1.7102e+05,0.18565,3.182e+05,0.19117,1.7551e+05,0.19437,1.2521e+05,0.18889,1.7973e+05,0.19345,1.611e+05,0.18575,3.1411e+05,0.18743,2.8856e+05,0.18623,3.1175e+05,0.19096,1.8329e+05,0.18974,2.138e+05,0.1866,3.1631e+05,0.18733,3.2806e+05,0.19299,1.7261e+05,0.19384,1.2493e+05,0.18814,2.7403e+05,0.19355,1.199e+05,0.18939,1.8083e+05,0.18705,3.1291e+05
0.19194,1.6849e+05,0.18834,2.7431e+05,0.19522,1.3203e+05,0.18681,2.8156e+05,0.18951,1.783e+05,0.18873,1.814e+05,0.18949,1.8054e+05,0.19296,1.2838e+05,0.19322,1.373e+05,0.18622,3.1458e+05,0.18685,3.3218e+05,0.19136,2.0046e+05,0.18697,2.9853e+05,0.19197,1.4531e+05,0.18839,3.1037e+05,0.19113,1.7489e+05,0.19206,1.6172e+05,0.19306,1.2231e+05,0.18801,1.8667e+05,0.18705,3.1155e+05
